,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
swap,2.122254147998789E-7,2.588011141905568E-7,1.6134827193744136E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,1.7611653427875384E-4,2.1127187144032752E-4,7.173101500605661E-8,6.82651390017115E-4,3.4454279188743675E-8,2.651836887634511E-7,8.446565264567772E-5,2.1106081062969783E-7,2.5680026865258874E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,4.2514528596143485E-8,2.0278054465517278E-4,5.248211729355293E-4,1.0615293176882313E-7,3.3351443166973E-7
htc,4.246630550145576E-4,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.396879780841982E-4,1.4090027067572368E-4,2.1106081062969783E-7,7.173101500605661E-8,1.7079081264862085E-4,2.4121440860039447E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.604328385024708E-4,2.3012244100913004E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,1.701006289131701E-4,2.0257796668848433E-7,3.4990993383020373E-4,1.0615293176882313E-7,3.3351443166973E-7
imo,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,1.7611653427875384E-4,2.1106081062969783E-7,7.180274602106266E-5,1.706201924561647E-7,2.067601294116508E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,2.1261515750931357E-4,2.0278054465517278E-4,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
vari,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,3.918792588794081E-4,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,2.756686877891381E-4,2.651836887634511E-7,1.6884692401998114E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,1.2758610031702658E-4,2.0257796668848433E-7,5.248211729355293E-4,1.0615293176882313E-7,3.3351443166973E-7
spoke,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.396879780841982E-4,3.521626360303016E-8,4.2233268207002533E-4,7.173101500605661E-8,5.120311975609503E-4,3.4454279188743675E-8,2.6544887245221453E-4,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,4.003405894565246E-4,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,0.0011247151769763252,4.2514528596143485E-8,2.0278054465517278E-4,8.745561955266276E-8,3.1856494823823817E-4,3.3351443166973E-7
implement,4.246630550145576E-4,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.307134748877999E-4,1.395484296545437E-7,1.7611653427875384E-4,2.1106081062969783E-7,1.4353376102711928E-4,1.706201924561647E-7,2.067601294116508E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,4.955930858736813E-4,1.6027256593653432E-7,2.3012244100913004E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
malfunct,2.122254147998789E-7,2.590599153047473E-4,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,4.187848373932856E-4,7.046774346966334E-5,2.1106081062969783E-7,7.173101500605661E-8,5.120311975609503E-4,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.730965023731567E-4,1.6530779038972175E-4,3.2070540443900514E-4,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,3.4612609976788535E-4,4.2514528596143485E-8,2.0257796668848433E-7,1.7499869472487818E-4,5.308708117758845E-4,3.3351443166973E-7
indoor,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,2.3781874218487323E-4,5.224621508752123E-4,2.792364077387419E-4,2.465490614848142E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.448873346793241E-5,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,6.607357336156612E-4,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
xmas,2.122254147998789E-7,2.588011141905568E-7,1.6134827193744136E-4,1.189687960654963E-4,1.3058289199580412E-7,0.001116526985666004,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.7079081264862085E-4,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.751417362057511E-4,2.2673829480558438E-7,8.002812382642415E-4,2.728236786944623E-7,1.6514264774197982E-7,0.001282340800058211,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,1.7310630483267645E-4,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
tape,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,1.056840070726935E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.6544887245221453E-4,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,3.501085056420659E-4,2.2696503310038995E-4,3.9994064880771695E-7,2.728236786944623E-7,1.6530779038972175E-4,1.604328385024708E-4,5.751335969448573E-4,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,1.2758610031702658E-4,2.0257796668848433E-7,2.6245431427754097E-4,1.0615293176882313E-7,3.3351443166973E-7
recomend,2.122254147998789E-7,2.588011141905568E-7,3.225353567900301E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,0.0014776367352185146,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.604328385024708E-4,1.1511872236388764E-4,2.34171691405735E-7,0.0013588640833644946,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.754307517221542E-5,1.0615293176882313E-7,3.3351443166973E-7
grade,2.122254147998789E-7,0.0012942643720669747,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,2.465490614848142E-4,4.2233268207002533E-4,7.173101500605661E-8,1.706201924561647E-7,6.894301265667609E-5,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5680026865258874E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,0.0010008768094408595
slick,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,3.5666868830425017E-4,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,1.3785157103416346E-4,2.651836887634511E-7,1.6884692401998114E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,8.051410342353421E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,2.6245431427754097E-4,1.0615293176882313E-7,3.3351443166973E-7
powerpoint,2.1243764021467874E-4,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.395484296545437E-7,3.874141158969348E-4,2.1106081062969783E-7,7.180274602106266E-5,1.706201924561647E-7,2.067601294116508E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,5.133439935802498E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3384794610139966E-4
disapoint,2.122254147998789E-7,0.002070667714638645,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,5.120311975609503E-4,6.894301265667609E-5,2.651836887634511E-7,8.438127137430343E-8,4.2233268207002533E-4,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,1.2758610031702658E-4,2.0257796668848433E-7,8.745561955266276E-8,3.1856494823823817E-4,3.3351443166973E-7
1280x800,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.307134748877999E-4,1.395484296545437E-7,2.817653250878443E-4,2.1106081062969783E-7,1.4353376102711928E-4,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,2.5322819539428456E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,0.0012002218870719584,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,4.2557043124739625E-5,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
tie,4.246630550145576E-4,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,2.756686877891381E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,3.501085056420659E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.730965023731567E-4,1.6514264774197982E-7,1.604328385024708E-4,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,5.102168576823179E-4,6.079364780321414E-4,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
narrow,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,2.11332797881784E-4,2.1106081062969783E-7,4.3045782105134576E-4,1.706201924561647E-7,3.4454279188743675E-8,2.6544887245221453E-4,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,4.003405894565246E-4,2.728236786944623E-7,6.607357336156612E-4,1.6027256593653432E-7,1.1511872236388764E-4,2.3440586309714072E-4,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,1.7499869472487818E-4,1.0615293176882313E-7,3.3351443166973E-7
prove,2.122254147998789E-7,2.590599153047473E-4,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,2.792364077387419E-4,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.101229669778818E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,8.002812382642415E-4,2.728236786944623E-7,1.6514264774197982E-7,4.809779703755394E-4,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,3.1856494823823817E-4,3.3351443166973E-7
walmart,2.122254147998789E-7,2.588011141905568E-7,3.225353567900301E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.180274602106266E-5,1.706201924561647E-7,6.894301265667609E-5,7.958162499791168E-4,8.446565264567772E-5,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,0.0011220682341216766,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,4.0535851134365706E-4,8.745561955266276E-8,3.1856494823823817E-4,3.3351443166973E-7
thorough,2.122254147998789E-7,2.588011141905568E-7,4.837224416426189E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,7.046774346966334E-5,0.001055515113959119,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,0.0020001031846873926,2.728236786944623E-7,3.304504381317016E-4,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,8.105144447206258E-4,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
inferior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749667694363148E-5,2.267382948055844E-5,3.999406488077169E-5,2.7282367869446233E-5,0.0010073701512260766,1.602725659365343E-5,1.2650409050976667E-4,2.3417169140573502E-5,0.001732118676620575,8.650989746760444E-6,2.5933862443647525E-4,2.2283576335733275E-4,8.745561955266277E-6,1.0615293176882313E-5,3.66865874836703E-4
textbook,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,4.930629067060252E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.101229669778818E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5680026865258874E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0625908470059193E-4,3.3351443166973E-7
ebay,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,4.2233268207002533E-4,7.180274602106266E-5,1.706201924561647E-7,1.7230585022290712E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,0.0011220682341216766,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0278054465517278E-4,2.6245431427754097E-4,2.1241201646941506E-4,3.3351443166973E-7
whistl,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,5.857572004878313E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,1.2758610031702658E-4,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
minus,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,2.61296366883604E-4,4.187848373932856E-4,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,1.3785157103416346E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,5.133439935802498E-4,5.250752750783807E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,5.248211729355293E-4,1.0615293176882313E-7,3.3351443166973E-7
ground,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,1.4090027067572368E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,1.3785157103416346E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.751417362057511E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,5.751335969448573E-4,2.34171691405735E-7,3.3997074417592074E-4,2.5961620230028086E-4,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3384794610139966E-4
tight,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,2.11332797881784E-4,2.1106081062969783E-7,7.180274602106266E-5,1.706201924561647E-7,3.4454279188743675E-8,7.958162499791168E-4,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.751417362057511E-4,2.2673829480558438E-7,4.003405894565246E-4,5.45920181067619E-4,1.6514264774197982E-7,1.6027256593653432E-7,2.3012244100913004E-4,2.3440586309714072E-4,3.396311130628579E-7,8.650989746760443E-8,1.2758610031702658E-4,2.0257796668848433E-7,1.7499869472487818E-4,1.0625908470059193E-4,3.3351443166973E-7
vertic,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,3.5666868830425017E-4,1.307134748877999E-4,1.395484296545437E-7,4.2263037949996494E-4,2.1127187144032752E-4,1.4353376102711928E-4,1.706201924561647E-7,6.894301265667609E-5,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,6.901373155900997E-4,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
thrown,2.122254147998789E-7,2.590599153047473E-4,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.396879780841982E-4,1.056840070726935E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,1.3785157103416346E-4,2.651836887634511E-7,5.063720095171949E-4,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,4.601298782996149E-4,2.3440586309714072E-4,3.396311130628579E-7,8.659640736507202E-5,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
grow,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,2.3781874218487323E-4,1.3058289199580412E-7,1.395484296545437E-7,1.7611653427875384E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,2.5322819539428456E-4,2.1127187144032752E-4,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.604328385024708E-4,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2518780049003097E-4,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
i5,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,0.0014345659946345326,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,2.0257796668848433E-7,8.746436511461802E-4,1.0625908470059193E-4,3.3351443166973E-7
mb,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,4.2233268207002533E-4,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.6544887245221453E-4,6.751345522658016E-4,2.1127187144032752E-4,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,4.003405894565246E-4,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,2.5512968610545705E-4,2.0257796668848433E-7,1.7499869472487818E-4,1.0615293176882313E-7,3.3351443166973E-7
distort,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.189687960654963E-4,1.3058289199580412E-7,1.395484296545437E-7,2.465490614848142E-4,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.448873346793241E-5,2.651836887634511E-7,8.446565264567772E-5,2.1106081062969783E-7,2.5680026865258874E-4,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,6.607357336156612E-4,1.6027256593653432E-7,2.3012244100913004E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,4.2514528596143485E-8,8.105144447206258E-4,1.7499869472487818E-4,1.0615293176882313E-7,3.3351443166973E-7
bell,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,6.202114796765749E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6530779038972175E-4,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.650989746760443E-8,8.50715717208831E-5,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
abus,2.122254147998789E-7,2.590599153047473E-4,1.6134827193744136E-4,1.1884994611937693E-7,1.307134748877999E-4,1.395484296545437E-7,7.046774346966334E-5,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.730965023731567E-4,1.6514264774197982E-7,1.6027256593653432E-7,6.901373155900997E-4,2.34171691405735E-7,3.396311130628579E-7,8.651854845735118E-4,4.2514528596143485E-8,2.0278054465517278E-4,8.754307517221542E-5,1.0615293176882313E-7,3.3351443166973E-7
glitchi,2.122254147998789E-7,2.588011141905568E-7,1.6134827193744136E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,2.067601294116508E-4,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,4.003405894565246E-4,2.730965023731567E-4,1.6514264774197982E-7,1.6027256593653432E-7,6.901373155900997E-4,2.34171691405735E-7,3.396311130628579E-7,3.4612609976788535E-4,4.2514528596143485E-8,2.0257796668848433E-7,8.745561955266276E-8,5.308708117758845E-4,3.3351443166973E-7
sunlight,2.122254147998789E-7,2.590599153047473E-4,1.6118708485258878E-7,1.1884994611937693E-7,7.836279348668205E-4,1.395484296545437E-7,1.7611653427875384E-4,2.1106081062969783E-7,4.3045782105134576E-4,1.706201924561647E-7,3.4454279188743675E-8,2.651836887634511E-7,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6514264774197982E-7,1.6027256593653432E-7,1.1511872236388764E-4,2.34171691405735E-7,3.396311130628579E-7,8.659640736507202E-5,1.2758610031702658E-4,2.0257796668848433E-7,8.745561955266276E-8,1.0615293176882313E-7,3.3351443166973E-7
quiet,2.122254147998789E-7,2.588011141905568E-7,1.6118708485258878E-7,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,2.1526477603317588E-4,1.706201924561647E-7,6.894301265667609E-5,2.651836887634511E-7,8.446565264567772E-5,2.1106081062969783E-7,2.5654372492766106E-7,1.7496676943631481E-7,4.537033279059743E-4,3.9994064880771695E-7,2.728236786944623E-7,6.607357336156612E-4,1.6027256593653432E-7,1.1500371864524241E-7,2.3440586309714072E-4,3.396311130628579E-7,8.650989746760443E-8,2.1261515750931357E-4,2.0257796668848433E-7,4.373655533828665E-4,1.0615293176882313E-7,3.3351443166973E-7
everytim,2.122254147998789E-7,2.588011141905568E-7,3.225353567900301E-4,1.1884994611937693E-7,1.3058289199580412E-7,1.395484296545437E-7,3.521626360303016E-8,2.1106081062969783E-7,7.173101500605661E-8,1.706201924561647E-7,3.448873346793241E-5,2.6544887245221453E-4,8.438127137430343E-8,2.1106081062969783E-7,2.5654372492766106E-7,1.751417362057511E-4,2.2673829480558438E-7,3.9994064880771695E-7,2.728236786944623E-7,1.6530779038972175E-4,1.6027256593653432E-7,1.1500371864524241E-7,2.34171691405735E-7,3.396311130628579E-7,1.7310630483267645E-4,2.1261515750931357E-4,2.0278054465517278E-4,8.745561955266276E-8,6.370237435447076E-4,6.673623777711297E-4
