,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14
kind,8.303321682638139E-4,2.9725416478933056E-4,1.5801250605780445E-7,4.700800752880099E-4,4.6291444549859074E-4,3.337440225044545E-4,0.002106442597257864,7.733314298539947E-4,6.679854240728057E-4,3.48600525759313E-7,5.533211901365381E-4,5.903215945258577E-4,3.474715129375169E-4,8.378831061755889E-4,0.001224051323510083,0.001487826803976716,0.0013192972617373832,5.318457955560659E-4,3.305143311476243E-4,0.0012361272152200341,0.0013240477080831662,2.150554729254612E-4,3.430886824263533E-4,0.0019730822812003253,8.727356058969125E-4,7.357131617620717E-4,0.0016857821246011177,6.437036483226324E-4,4.958354530030506E-4,4.659195370654784E-4
arriv,8.744248559001586E-5,2.9725416478933056E-4,7.9022054279508E-4,9.399721561447908E-8,9.255975494452083E-4,5.005326394482098E-4,0.0012038104315995877,2.576912462025974E-7,6.679854240728057E-4,6.975496520443852E-4,0.005900310365064763,9.444791354872763E-4,6.080100130156351E-4,1.6754311261259526E-7,0.0014688126359496117,2.1257271187610435E-4,3.7707667772268294E-4,3.546229379898993E-4,0.0013210667721494957,0.002472117098230845,6.019055166006649E-4,0.004082186854202487,0.0013713264918959439,7.894696350093683E-4,0.0011635505362191094,0.0033840157138503206,2.3141037733245284E-4,3.2190545719317106E-4,9.914231121765146E-4,0.0013975722806477185
cabl,3.496388441807681E-4,1.4855280599166946E-7,3.161830246216667E-4,3.760828596735308E-4,0.0023136468612850606,0.001501264341110742,0.0015046878201523464,0.002319478907069579,0.0011131606483799072,0.0024405522808409502,3.6894225307004754E-4,4.1324282404514844E-4,6.080100130156351E-4,1.6754311261259526E-7,9.792900110705543E-4,7.591101799192236E-4,0.0011308531449344432,0.0019496286560853986,3.305143311476243E-4,0.006454751165710124,0.00794368446333943,0.002793143060443478,3.430886824263533E-4,0.0011840071837396873,5.819206755747157E-4,5.150212824213843E-4,9.916501543138004E-4,5.36437584612812E-4,7.436292825897825E-4,2.7958898834903027E-4
annoy,4.370376303776855E-4,8.914653887560084E-4,1.5817051856386222E-4,1.8808842844457262E-4,2.3157289352528201E-4,1.669554055606991E-4,3.0117826594131143E-4,7.733314298539947E-4,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,1.7713779673753612E-4,0.0013027793465572833,3.352537683378031E-4,9.792900110705543E-4,0.0011841948772860942,5.655207945256229E-4,1.772228575661666E-7,0.001981435066150743,8.24130587549764E-4,0.0019258328676519177,4.298961052186293E-4,3.427459364898635E-7,0.0011840071837396873,2.908149303221968E-7,5.885852422016133E-4,0.0030079382584817225,0.001609098221711016,0.002230392260110174,9.317459088565985E-4
lag,7.866327751653552E-4,1.4855280599166946E-7,1.5817051856386222E-4,9.409121283009355E-5,2.3157289352528201E-4,6.673212563919653E-4,0.0012038104315995877,7.733314298539947E-4,0.001335748260533458,0.0013947507035630114,3.6894225307004754E-4,0.0018298729878908223,0.0014764716799426957,0.0025133142323015413,7.345286986310256E-4,7.894733725882858E-4,3.7707667772268294E-4,1.772228575661666E-7,6.60698478148248E-4,1.3733220922342343E-7,3.6119145277316447E-4,6.447367375117973E-4,0.0020568183648756707,3.9453754873031904E-7,5.819206755747157E-4,7.356395978022915E-8,0.0018510516413361934,0.003968951623327065,9.914231121765146E-4,3.727542627072544E-4
figur,7.866327751653552E-4,0.0010400181947476778,3.161830246216667E-4,0.0010340633689748843,2.3134155197330872E-7,1.669554055606991E-4,9.029330430468289E-4,0.002319478907069579,0.003784211994222516,6.975496520443852E-4,1.8437893706649055E-7,4.722690808720515E-4,0.0013896255132499896,5.027968809503984E-4,2.4500607375196816E-4,0.0012449212626242186,0.001884629612146203,0.0014179600833868987,3.3018414700062375E-7,2.7480175065607026E-4,3.6119145277316447E-4,0.003007983692736646,3.427459364898635E-7,0.0027621573786609636,2.908149303221968E-7,8.8284108132253E-4,6.941650241906644E-4,9.655018394520936E-4,0.0012392169417632466,8.385806344983744E-4
onlin,6.55534595869979E-4,2.9725416478933056E-4,0.001106245554910689,9.399721561447908E-8,4.6291444549859074E-4,0.001000898490279476,3.008773885527587E-7,0.0015464051684617869,0.0017809234848405592,0.0024405522808409502,5.533211901365381E-4,1.7713779673753612E-4,0.0018238563467135199,0.0030159435701393273,7.345286986310256E-4,0.0012752844552932807,1.8844411680294003E-7,1.7740008042373273E-4,9.908826251488717E-4,0.0015107916336668812,3.6119145277316447E-4,2.150554729254612E-4,0.0027423102378553977,0.0035512324761216014,0.0011635505362191094,0.0014713527595643632,1.653025706384226E-4,0.0015018321580011957,7.436292825897825E-4,8.385806344983744E-4
tech,6.992339889684378E-4,5.943597767726695E-4,7.9022054279508E-4,2.820856440590517E-4,2.3157289352528201E-4,6.673212563919653E-4,0.003911706928574416,2.5794893744879993E-4,0.0015583358726870087,0.0010461501778036982,0.0011064580013360097,3.542165672182454E-4,8.685485130937532E-4,5.027968809503984E-4,0.002692619198147255,0.0012145580699551564,0.0011308531449344432,8.862915106883992E-4,3.3018414700062375E-7,5.494661691029172E-4,3.6119145277316447E-4,0.0019337805312708057,0.0034278021108351247,3.9453754873031904E-7,8.727356058969125E-4,0.001839172558465509,3.3057208737349814E-4,5.36437584612812E-4,2.4804162341631863E-4,0.006521662370350041
impress,8.303321682638139E-4,8.914653887560084E-4,0.0015802830730841022,0.0015040494470472798,4.6291444549859074E-4,0.001000898490279476,0.0018055652087051051,0.0010310226760565921,0.0031164491577618633,3.48600525759313E-7,0.0012908369384025003,0.0019479255015446284,0.0012159331798645772,6.703399935629936E-4,0.004895471010103013,2.732990972142287E-4,0.0011308531449344432,1.772228575661666E-7,3.3018414700062375E-7,4.121339598794937E-4,0.0012036906761694161,8.595773698049656E-4,0.0013713264918959439,3.949320862790493E-4,0.0026176251878300932,7.363752374000937E-5,5.950033141496191E-4,1.0726606370982042E-7,0.0012392169417632466,0.0013975722806477185
son,2.622400579838507E-4,0.0016342294187143556,0.014537308569824067,7.52071722131447E-4,0.003933037725098222,3.337440225044545E-4,0.0015046878201523464,0.0018040964146643845,6.679854240728057E-4,3.489491262850722E-4,0.0020283526866684623,3.542165672182454E-4,1.7377917955210478E-4,0.0015080555566259698,2.4476131243952865E-7,1.2148313386891781E-4,5.655207945256229E-4,0.0023040743712177316,0.0013210667721494957,0.0015107916336668812,1.2035703191375024E-7,2.150554729254612E-4,6.858346189162167E-4,0.0015785447324700066,0.003199255048474487,8.092771215423008E-4,3.308695725036213E-5,2.1463939348335064E-4,0.0034693614080438338,9.316527435822403E-8
mini,6.118352027715203E-4,0.004011074314581067,4.7419553067947113E-4,0.009493812774278002,9.255975494452083E-4,0.004670248063042094,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,0.0010461501778036982,0.0012908369384025003,7.083741081796638E-4,7.817023464010471E-4,0.0010054262187881842,2.4500607375196816E-4,0.001002015721271721,1.8863256091974294E-4,1.7740008042373273E-4,6.60698478148248E-4,0.001785456052113728,0.0019258328676519177,2.150554729254612E-4,3.430886824263533E-4,0.0019730822812003253,5.819206755747157E-4,7.357131617620717E-4,8.924884442727552E-4,4.2917152090299153E-4,4.958354530030506E-4,1.8642371399080627E-4
pc,0.0028842036438913735,2.9725416478933056E-4,4.7419553067947113E-4,6.58074506516968E-4,0.001156939101418517,0.002335207425829519,3.008773885527587E-7,0.0010310226760565921,6.679854240728057E-4,6.975496520443852E-4,5.533211901365381E-4,5.903215945258577E-4,2.606253462448108E-4,0.0021782280070763507,0.001958335260828669,0.0013967372259695294,5.655207945256229E-4,0.0010635143682545657,0.00264180336015199,1.3733220922342343E-7,0.002166546931479418,8.595773698049656E-4,3.427459364898635E-7,3.9453754873031904E-7,0.0020359953271856996,3.67893362860926E-4,5.61949410802604E-4,9.655018394520936E-4,9.914231121765146E-4,7.454153601401504E-4
offic,0.005506167229798895,2.9725416478933056E-4,1.5817051856386222E-4,9.399721561447908E-8,9.255975494452083E-4,6.673212563919653E-4,3.008773885527587E-7,2.576912462025974E-7,0.0022260987091476604,0.0010461501778036982,1.8437893706649055E-7,7.674003650065669E-4,2.606253462448108E-4,6.703399935629936E-4,0.001958335260828669,0.001305647647962343,0.0011308531449344432,8.862915106883992E-4,6.60698478148248E-4,2.7480175065607026E-4,6.019055166006649E-4,2.150554729254612E-4,6.858346189162167E-4,0.0015785447324700066,0.0014543654665413062,5.150212824213843E-4,4.297337974145435E-4,1.0737332977353022E-4,9.914231121765146E-4,0.0010249111832148225
build,6.118352027715203E-4,0.0011885710007393472,1.5801250605780445E-7,7.52071722131447E-4,9.255975494452083E-4,6.673212563919653E-4,3.0117826594131143E-4,5.156401836513973E-4,4.4539781191925496E-4,6.975496520443852E-4,3.6894225307004754E-4,0.004781185829235976,8.684616669270605E-8,3.352537683378031E-4,0.0036716644479053693,2.429359045451665E-4,9.42409028131503E-4,3.546229379898993E-4,0.00264180336015199,8.24130587549764E-4,1.2047738894566397E-4,2.150554729254612E-4,0.0027423102378553977,3.9453754873031904E-7,2.9110574525251893E-4,1.472014835202385E-4,0.0018510516413361934,1.0737332977353022E-4,2.4779382958673193E-7,4.659195370654784E-4
left,7.866327751653552E-4,1.487013587976611E-4,6.322080367372756E-4,2.820856440590517E-4,6.942559974718994E-4,0.001000898490279476,3.0117826594131143E-4,2.5794893744879993E-4,2.2281019976570424E-4,3.489491262850722E-4,5.533211901365381E-4,2.3616405356443923E-4,0.0010422408464791652,1.6754311261259526E-7,0.001224051323510083,8.501997579264103E-4,9.42409028131503E-4,0.002658520086350065,6.60698478148248E-4,0.0021974526797839985,4.815484846869147E-4,0.0019337805312708057,6.858346189162167E-4,7.894696350093683E-4,5.819206755747157E-4,0.0016184806791248215,0.0021815906748063447,7.509697120324528E-4,4.958354530030506E-4,0.0012112417319312704
contact,8.744248559001586E-5,7.429125827643389E-4,3.161830246216667E-4,9.409121283009355E-5,2.3157289352528201E-4,0.001000898490279476,0.0012038104315995877,5.156401836513973E-4,2.2258761215355072E-7,0.0017433512293223243,3.6894225307004754E-4,5.902625682690308E-8,2.606253462448108E-4,6.703399935629936E-4,0.0022030965732681975,7.894733725882858E-4,9.42409028131503E-4,7.090686531222326E-4,6.60698478148248E-4,0.0015107916336668812,4.815484846869147E-4,0.002793143060443478,3.430886824263533E-4,3.9453754873031904E-7,5.819206755747157E-4,0.008018545180004758,2.97518184026483E-4,4.2917152090299153E-4,9.914231121765146E-4,0.0024223902985881832
wast,6.118352027715203E-4,0.0013371238067310166,0.0017382955791419067,3.760828596735308E-4,2.3134155197330872E-7,6.673212563919653E-4,6.020556544940702E-4,2.576912462025974E-7,6.679854240728057E-4,0.0017433512293223243,0.015856772966655254,5.9085283083729974E-5,2.606253462448108E-4,6.703399935629936E-4,0.001224051323510083,3.3402548255235306E-4,1.8844411680294003E-7,0.002126851513651565,3.3018414700062375E-7,0.0010987950059966108,2.408344208594142E-4,4.298961052186293E-4,0.0010285805554060804,3.9453754873031904E-7,2.9110574525251893E-4,0.002427684236707342,2.644642806794679E-4,6.437036483226324E-4,0.0029737737488703697,6.522500857819264E-4
guess,6.118352027715203E-4,1.4855280599166946E-7,0.0012642580609684934,7.52071722131447E-4,2.3157289352528201E-4,1.6678861694375538E-7,3.0117826594131143E-4,2.576912462025974E-7,6.679854240728057E-4,0.0027891528066002627,0.003872142057333368,1.1811153991063306E-4,4.3431767963022296E-4,1.6754311261259526E-7,0.0017135739483891404,6.376574092429749E-4,0.0013192972617373832,5.318457955560659E-4,0.00264180336015199,8.24130587549764E-4,8.426195804281655E-4,0.0019337805312708057,6.858346189162167E-4,3.9453754873031904E-7,0.003199255048474487,0.0014713527595643632,0.001189973574395891,1.0726606370982042E-7,0.004460536726390762,0.0010249111832148225
netflix,9.614303475591901E-4,4.45806970781E-4,0.001106245554910689,9.399721561447908E-8,0.0013882806533918257,8.341098733357207E-4,0.0012038104315995877,0.0015464051684617869,2.2258761215355072E-7,3.489491262850722E-4,1.84563316003557E-4,7.083741081796638E-4,0.0034739335138749346,0.011225556088156495,7.345286986310256E-4,0.0012449212626242186,1.8844411680294003E-7,1.7740008042373273E-4,3.305143311476243E-4,1.3746954143264685E-4,3.6119145277316447E-4,2.150554729254612E-4,3.430886824263533E-4,3.949320862790493E-4,2.908149303221968E-7,7.363752374000937E-5,5.950033141496191E-4,9.655018394520936E-4,0.005203918215150958,2.7958898834903027E-4
fact,0.0014858230647406944,7.429125827643389E-4,6.322080367372756E-4,0.0013160550158183215,9.255975494452083E-4,3.337440225044545E-4,6.020556544940702E-4,2.5794893744879993E-4,0.001335748260533458,0.0013947507035630114,7.377001272030287E-4,7.083741081796638E-4,0.0015633178466354016,1.6754311261259526E-7,0.001224051323510083,0.001002015721271721,0.002826850196160903,1.772228575661666E-7,3.3018414700062375E-7,5.494661691029172E-4,0.0014444047399969164,2.1484063229316808E-7,0.0013713264918959439,0.0015785447324700066,2.908149303221968E-7,0.0011770969204434466,0.001189973574395891,0.001072767903161914,2.4779382958673193E-7,0.0017702333780806147
top,9.614303475591901E-4,1.487013587976611E-4,1.5817051856386222E-4,3.760828596735308E-4,0.001850963757338443,8.341098733357207E-4,3.008773885527587E-7,2.576912462025974E-7,0.0015583358726870087,3.489491262850722E-4,3.6894225307004754E-4,0.0010625316491410823,0.0014764716799426957,1.6754311261259526E-7,9.792900110705543E-4,3.3402548255235306E-4,9.42409028131503E-4,5.318457955560659E-4,0.0013210667721494957,0.0019227882613371513,4.815484846869147E-4,4.298961052186293E-4,6.858346189162167E-4,0.0011840071837396873,2.908149303221968E-7,3.67893362860926E-4,0.003107099968522768,0.0024672267313895794,2.4779382958673193E-7,0.0014907375550059427
definit,0.0013547248854453185,0.0016342294187143556,0.001106245554910689,0.0023500243875775916,9.255975494452083E-4,6.673212563919653E-4,9.029330430468289E-4,0.0010310226760565921,0.0017809234848405592,0.0017433512293223243,0.0011064580013360097,0.0010035053923141792,0.0015633178466354016,1.6754311261259526E-7,0.0017135739483891404,8.198365652573481E-4,0.001884629612146203,7.090686531222326E-4,6.60698478148248E-4,1.3746954143264685E-4,6.019055166006649E-4,2.1484063229316808E-7,6.858346189162167E-4,3.949320862790493E-4,5.819206755747157E-4,7.357131617620717E-4,0.0015535665112130573,1.0737332977353022E-4,0.001982598430523442,8.385806344983744E-4
rate,6.55534595869979E-4,0.002674099060656042,4.7419553067947113E-4,7.52071722131447E-4,4.6291444549859074E-4,5.005326394482098E-4,0.0033099521514688983,2.5794893744879993E-4,0.003339036769915414,0.0010461501778036982,0.0014752158754689907,5.903215945258577E-4,5.21163846322929E-4,8.378831061755889E-4,0.0014688126359496117,6.072942165739128E-4,9.42409028131503E-4,7.090686531222326E-4,0.001981435066150743,1.3733220922342343E-7,9.629766123419156E-4,0.0015040992666844697,3.427459364898635E-7,3.9453754873031904E-7,0.0011635505362191094,0.0011035329606632173,7.933267342317098E-4,0.0011800339668717344,0.002230392260110174,0.002236059749871735
brand,5.244364165746029E-4,0.0011885710007393472,1.5817051856386222E-4,0.001974035525119675,0.0016196222053651344,5.005326394482098E-4,0.0012038104315995877,2.576912462025974E-7,0.002671273933454762,0.0010461501778036982,0.00460965780559933,6.493478513527607E-4,1.7377917955210478E-4,1.6754311261259526E-7,0.0022030965732681975,4.554782532286018E-4,3.7707667772268294E-4,8.862915106883992E-4,0.0016512509191501195,0.0012361272152200341,6.019055166006649E-4,8.595773698049656E-4,3.427459364898635E-7,3.9453754873031904E-7,2.9110574525251893E-4,0.0032368877942898625,4.958416041085737E-4,7.509697120324528E-4,0.001982598430523442,0.0013044070062894946
care,8.303321682638139E-4,0.0010400181947476778,1.5801250605780445E-7,0.0015040494470472798,2.3157289352528201E-4,5.005326394482098E-4,9.029330430468289E-4,0.0018040964146643845,0.0011131606483799072,3.489491262850722E-4,0.0012908369384025003,2.951903103913423E-4,7.817023464010471E-4,0.0010054262187881842,0.0017135739483891404,8.501997579264103E-4,1.8844411680294003E-7,7.090686531222326E-4,3.305143311476243E-4,0.002746781516677692,4.815484846869147E-4,0.00257830242815031,3.427459364898635E-7,0.0023676198299306447,2.9110574525251893E-4,0.003016195914949175,0.001156919671048876,2.1463939348335064E-4,2.4804162341631863E-4,0.0011180764575730465
micro,2.18540664885392E-4,7.429125827643389E-4,1.5801250605780445E-7,1.8808842844457262E-4,4.6291444549859074E-4,0.010507849656073532,9.029330430468289E-4,2.5794893744879993E-4,4.4539781191925496E-4,0.0010461501778036982,3.6894225307004754E-4,7.083741081796638E-4,1.7377917955210478E-4,3.352537683378031E-4,7.345286986310256E-4,1.8220951920704218E-4,3.7707667772268294E-4,1.772228575661666E-7,0.0013210667721494957,0.0012361272152200341,0.013961536059026941,2.150554729254612E-4,0.0013713264918959439,0.0015785447324700066,2.9110574525251893E-4,2.943294030806968E-4,5.288955074555889E-4,3.2190545719317106E-4,4.958354530030506E-4,3.727542627072544E-4
crash,2.622400579838507E-4,4.45806970781E-4,3.161830246216667E-4,7.52071722131447E-4,4.6291444549859074E-4,0.001501264341110742,3.008773885527587E-7,0.0010310226760565921,2.2281019976570424E-4,0.0034863538581188886,1.84563316003557E-4,5.9085283083729974E-5,5.21163846322929E-4,1.6771065572520783E-4,0.001958335260828669,0.002246906620703271,0.004522847247387364,1.772228575661666E-7,0.0023116192131513668,4.121339598794937E-4,0.0010833336442556659,2.1484063229316808E-7,0.0027423102378553977,3.949320862790493E-4,0.0020359953271856996,5.150212824213843E-4,5.288955074555889E-4,0.00740146566204132,0.002478186089696906,0.002049729201155287
faster,0.0010925285268545662,0.0014856766127226862,1.5801250605780445E-7,0.003102002112493424,0.0020823053093117516,0.002335207425829519,3.008773885527587E-7,2.5794893744879993E-4,2.2258761215355072E-7,6.975496520443852E-4,9.220790642695192E-4,0.002538188069813659,9.553946797864591E-4,0.0021782280070763507,9.792900110705543E-4,7.287469872501615E-4,7.53964911328563E-4,8.862915106883992E-4,0.0016512509191501195,2.7480175065607026E-4,9.629766123419156E-4,4.298961052186293E-4,3.427459364898635E-7,3.9453754873031904E-7,5.819206755747157E-4,7.363752374000937E-5,0.0011238657677018608,5.36437584612812E-4,2.4804162341631863E-4,4.659195370654784E-4
friend,0.0010488291337561076,8.914653887560084E-4,0.0012642580609684934,0.0013160550158183215,9.255975494452083E-4,8.341098733357207E-4,0.0033099521514688983,0.0025771701532721764,0.0015583358726870087,6.975496520443852E-4,9.220790642695192E-4,8.264266218334699E-4,0.0013027793465572833,6.703399935629936E-4,7.345286986310256E-4,0.001336010840631405,5.655207945256229E-4,8.862915106883992E-4,3.3018414700062375E-7,8.24130587549764E-4,6.019055166006649E-4,6.447367375117973E-4,0.0017140724283858074,0.00394577002485192,0.0014543654665413062,3.67893362860926E-4,3.3057208737349814E-4,5.36437584612812E-4,0.0012392169417632466,7.454153601401504E-4
bluetooth,0.0010925285268545662,2.9725416478933056E-4,0.001106245554910689,2.820856440590517E-4,0.0023136468612850606,0.006338134232479647,3.0117826594131143E-4,0.0012887139222591895,6.679854240728057E-4,3.48600525759313E-7,1.8437893706649055E-7,0.0011215579059679856,4.3431767963022296E-4,6.703399935629936E-4,0.0017135739483891404,0.001153831684617032,1.8863256091974294E-4,5.318457955560659E-4,0.0013210667721494957,8.24130587549764E-4,0.002166546931479418,2.1484063229316808E-7,0.0023995643013655344,3.949320862790493E-4,2.9110574525251893E-4,1.472014835202385E-4,0.0019171594480302235,8.582357757422731E-4,0.002230392260110174,0.0027018861216628553
slot,3.496388441807681E-4,1.487013587976611E-4,1.5817051856386222E-4,2.820856440590517E-4,2.3157289352528201E-4,0.016178662632161216,0.0012038104315995877,2.5794893744879993E-4,2.2258761215355072E-7,0.0020919517550816373,3.6894225307004754E-4,8.264266218334699E-4,5.21163846322929E-4,1.6754311261259526E-7,2.4500607375196816E-4,4.554782532286018E-4,3.7707667772268294E-4,5.318457955560659E-4,0.0016512509191501195,2.7480175065607026E-4,0.007582613367598179,0.0010744180020981337,3.427459364898635E-7,3.9453754873031904E-7,5.819206755747157E-4,2.2076544330046767E-4,6.941650241906644E-4,7.509697120324528E-4,4.958354530030506E-4,9.316527435822403E-8
extra,9.614303475591901E-4,0.0010400181947476778,1.5801250605780445E-7,0.0016920438782762378,6.942559974718994E-4,0.003169150510548296,0.0012038104315995877,5.156401836513973E-4,0.0020035110969941097,3.489491262850722E-4,0.005162794616798802,9.444791354872763E-4,1.7377917955210478E-4,1.6771065572520783E-4,2.4500607375196816E-4,4.554782532286018E-4,3.7707667772268294E-4,1.772228575661666E-7,0.004292724095155109,9.614627967731875E-4,0.002768332091048169,0.0015040992666844697,3.427459364898635E-7,3.9453754873031904E-7,8.727356058969125E-4,0.0015449167193445923,0.0012230274777429062,3.2190545719317106E-4,9.914231121765146E-4,9.325843963258224E-5
hdx,4.369939309845871E-8,0.028373734497214857,1.5801250605780445E-7,0.0011280605845893632,2.3134155197330872E-7,1.6678861694375538E-7,3.008773885527587E-7,2.576912462025974E-7,2.2258761215355072E-7,3.48600525759313E-7,1.8437893706649055E-7,7.674003650065669E-4,0.02266693635296297,1.6754311261259526E-7,2.4476131243952865E-7,0.001305647647962343,1.8844411680294003E-7,1.772228575661666E-7,3.3018414700062375E-7,1.3733220922342343E-7,1.2035703191375024E-7,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,0.003199255048474487,7.356395978022915E-8,3.3053903347015116E-8,1.0726606370982042E-7,4.958354530030506E-4,2.7958898834903027E-4
daughter,3.933382372792268E-4,0.002079887836689364,0.01674948365463333,3.760828596735308E-4,0.0023136468612850606,1.6678861694375538E-7,0.0015046878201523464,0.0020617876608669816,0.0022260987091476604,6.975496520443852E-4,0.0018439737496019717,5.9085283083729974E-5,6.080100130156351E-4,5.027968809503984E-4,2.4476131243952865E-7,1.5184632653798E-4,1.8863256091974294E-4,0.0024812972287838984,3.3018414700062375E-7,0.002746781516677692,3.6119145277316447E-4,2.1484063229316808E-7,3.430886824263533E-4,7.894696350093683E-4,0.001745180396863503,0.0012506608802236759,6.614086059737724E-5,1.0726606370982042E-7,0.0037171552376305656,9.316527435822403E-8
cover,3.496388441807681E-4,0.0010400181947476778,6.322080367372756E-4,5.640772909024889E-4,0.002544988413258369,3.337440225044545E-4,0.0012038104315995877,2.576912462025974E-7,6.679854240728057E-4,0.0020919517550816373,1.84563316003557E-4,0.0011805841627948886,9.553946797864591E-4,3.352537683378031E-4,9.792900110705543E-4,8.198365652573481E-4,3.7707667772268294E-4,7.090686531222326E-4,3.3018414700062375E-7,0.003982771399688503,0.002046189899565668,0.0010744180020981337,0.0013713264918959439,0.0011840071837396873,8.727356058969125E-4,0.0017656085986852798,0.0021485367714593295,4.2917152090299153E-4,4.958354530030506E-4,0.0016770681037223908
weight,9.177309544607313E-4,8.914653887560084E-4,4.7419553067947113E-4,0.001880038309505196,9.255975494452083E-4,0.0013344757241669867,9.029330430468289E-4,2.576912462025974E-7,4.4539781191925496E-4,3.489491262850722E-4,1.84563316003557E-4,0.004545080801928364,0.0024317795135624623,5.027968809503984E-4,7.345286986310256E-4,1.5184632653798E-4,9.42409028131503E-4,1.772228575661666E-7,3.3018414700062375E-7,8.24130587549764E-4,6.019055166006649E-4,0.0010744180020981337,6.858346189162167E-4,0.0011840071837396873,2.908149303221968E-7,7.363752374000937E-5,0.0019832672547242538,2.1463939348335064E-4,4.958354530030506E-4,7.454153601401504E-4
longer,6.992339889684378E-4,2.9725416478933056E-4,0.0020543205912575153,0.0010340633689748843,6.942559974718994E-4,1.669554055606991E-4,6.020556544940702E-4,2.576912462025974E-7,2.2258761215355072E-7,0.0020919517550816373,0.0012908369384025003,7.674003650065669E-4,6.948561797083411E-4,8.378831061755889E-4,0.001958335260828669,5.769310239048506E-4,0.001507741378540323,0.004253525804445564,6.60698478148248E-4,0.002609449307454269,0.0012036906761694161,0.0010744180020981337,3.427459364898635E-7,0.0019730822812003253,2.9110574525251893E-4,0.0010299690008829883,7.933267342317098E-4,0.0011800339668717344,0.0014870107713499784,0.0017702333780806147
spend,9.177309544607313E-4,0.0011885710007393472,0.0014222705670262977,0.0010340633689748843,9.255975494452083E-4,1.669554055606991E-4,9.029330430468289E-4,0.002319478907069579,0.001335748260533458,3.489491262850722E-4,0.008850373358128612,5.312953376989546E-4,2.606253462448108E-4,1.6754311261259526E-7,2.4500607375196816E-4,4.8584144589766405E-4,7.53964911328563E-4,7.090686531222326E-4,0.0049530923891563565,0.002060120470560575,8.426195804281655E-4,2.1484063229316808E-7,6.858346189162167E-4,3.9453754873031904E-7,5.819206755747157E-4,0.0016920446389050506,4.297337974145435E-4,6.437036483226324E-4,7.436292825897825E-4,0.0012112417319312704
brows,0.0013110254923468596,7.429125827643389E-4,1.5801250605780445E-7,9.400661533604051E-4,9.255975494452083E-4,1.6678861694375538E-7,3.0117826594131143E-4,0.0015464051684617869,2.2258761215355072E-7,6.975496520443852E-4,0.0014752158754689907,0.0017708467310639192,0.00312654884710411,0.006534348935003827,2.4476131243952865E-7,0.0020647274646888977,7.53964911328563E-4,3.546229379898993E-4,6.60698478148248E-4,2.7480175065607026E-4,2.408344208594142E-4,2.1484063229316808E-7,3.427459364898635E-7,3.9453754873031904E-7,2.9110574525251893E-4,2.943294030806968E-4,9.585962509667854E-4,0.002359960667679759,2.4804162341631863E-4,9.316527435822403E-8
wife,7.429333820668965E-4,0.0056451551804894305,0.005530595724529213,0.002914007681264466,0.001850963757338443,0.001501264341110742,9.029330430468289E-4,0.0010310226760565921,0.003339036769915414,6.975496520443852E-4,7.377001272030287E-4,3.542165672182454E-4,5.21163846322929E-4,8.378831061755889E-4,0.0014688126359496117,4.554782532286018E-4,5.655207945256229E-4,8.862915106883992E-4,6.60698478148248E-4,5.494661691029172E-4,6.019055166006649E-4,2.1484063229316808E-7,0.0027423102378553977,0.0027621573786609636,0.0020359953271856996,0.001324224840003905,5.288955074555889E-4,0.0011800339668717344,2.4804162341631863E-4,0.0013044070062894946
reset,8.744248559001586E-5,5.943597767726695E-4,3.161830246216667E-4,2.820856440590517E-4,4.6291444549859074E-4,3.337440225044545E-4,3.008773885527587E-7,7.733314298539947E-4,4.4539781191925496E-4,0.0031377533323595757,3.6894225307004754E-4,5.902625682690308E-8,5.21163846322929E-4,6.703399935629936E-4,2.4500607375196816E-4,6.983837945810993E-4,0.001507741378540323,5.318457955560659E-4,6.60698478148248E-4,0.0016481238428903045,1.2047738894566397E-4,0.003007983692736646,0.0020568183648756707,3.949320862790493E-4,0.001745180396863503,8.092771215423008E-4,2.97518184026483E-4,0.010726713637045752,0.0012392169417632466,0.0045651916088273355
short,7.429333820668965E-4,4.45806970781E-4,1.5817051856386222E-4,0.0016920438782762378,9.255975494452083E-4,5.005326394482098E-4,3.008773885527587E-7,5.156401836513973E-4,2.2281019976570424E-4,0.0020919517550816373,7.377001272030287E-4,1.7713779673753612E-4,6.080100130156351E-4,0.0015080555566259698,0.001224051323510083,5.769310239048506E-4,0.0011308531449344432,0.004785194377144065,0.0023116192131513668,0.002609449307454269,7.222625485144152E-4,4.298961052186293E-4,6.858346189162167E-4,0.0011840071837396873,8.727356058969125E-4,3.67893362860926E-4,0.0010577579610078305,0.0015018321580011957,0.0012392169417632466,0.0014907375550059427
