,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19
38380mm,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.019458550354295E-4,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.7012101506688534E-4,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,0.01246631384009368,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
camara,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.7189402042862677E-4,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
devic,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.005083774772663616,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.072877639252011E-4,4.6965136370318224E-7,4.173206428907968E-7,0.0016763124923543727,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.005576091224565705,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,0.012044057419466046,7.298370662445617E-4,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
broken,3.3769648447828765E-7,5.723315470865749E-7,4.865744816231852E-4,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,0.0016011832002215298,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.0012523792493152812,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
art,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.005592101417265518,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.7189402042862677E-4,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.534592511021505E-4,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
telephoto,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,0.0011011209862874392,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.006209097867124774,7.96470679126654E-7,7.790959215107606E-7,0.001072263719030485,8.631560957378215E-7,9.789151466561727E-7,0.0022588723402173364,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
call,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.088349712465033E-4,3.9258192890419787E-7,6.308197060506334E-7,0.0011011209862874392,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,0.003041192678636496,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,0.0013874260784793643,0.0018518529945900715,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,0.010769045528364555,0.0015061657956597435,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,0.004471010845397434
28mm,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.92974510833102E-4,6.308197060506334E-7,0.0027519770376928957,9.406559394595529E-4,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.0012523792493152812,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,0.0029171609411033886,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
rug,0.001351123634397629,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,0.0027484660842582893,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,0.0014379762263220792,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.00573599041079392,8.940233644066054E-7
worri,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.314505257566839E-4,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,0.002614624251505811,0.0010676333167755018,0.00311539741433955,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,0.0051842745687186356,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,0.0025903314433092023,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
mother,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.006100428061867419,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.541461823937305E-4,5.34083433329474E-4,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.001669699892206078,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,0.006562700732534765,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
crackl,3.3769648447828765E-7,5.729038786336614E-4,0.004861370020692783,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
view,0.007091963870528519,0.0022898985198933864,4.860883932299553E-7,0.0010033902656602343,0.014228458978559433,0.005611480839550699,0.004067121483459813,0.0027484660842582893,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,0.0018861618139210151,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.7012101506688534E-4,0.00918147146424042,5.591432205420616E-4,0.0013874260784793643,0.0024689316332405457,9.684864203676568E-7,1.0827913060520456E-6,0.0054281214864423605,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.007095985149959336,7.96470679126654E-7,0.03272280779937345,1.0711925265039812E-6,0.006042955826260489,9.789151466561727E-7,0.021076535954157163,0.005104484815962215,0.001004476493142767,9.332371476913113E-7,0.0033078718420819836,8.193101572338123E-7,8.940233644066054E-7
dust,0.0016888201188759167,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.92974510833102E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.34083433329474E-4,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,0.0010219092858987748,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,0.0020079495132654117,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,0.0017889407521776174
newest,3.380341809627659E-4,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,0.0010219092858987748,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,0.005874469795083693,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
discov,3.3769648447828765E-7,5.729038786336614E-4,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,0.009070881568465921,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,0.0026829641165842227
difficulti,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,0.004243274803074995,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
d300,0.001351123634397629,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.002166665403410143,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.798940618028287E-4,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
sync,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.00541503932156628,9.045361583806632E-7,0.0014379762263220792,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
15mb,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,0.008570611404558353,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
longer,6.757306654410535E-4,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.088349712465033E-4,3.9258192890419787E-7,6.308197060506334E-7,0.0016514063367559246,4.700929232681424E-7,0.003771852205244199,6.541461823937305E-4,5.335498834460279E-7,5.191463779935926E-7,0.011656469388654897,4.6965136370318224E-7,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,0.0036190491696810336,7.186287987616589E-7,0.009189016465908964,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.004097370096326295,8.940233644066054E-7
gripe,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.34083433329474E-4,5.191463779935926E-7,5.067809829422589E-7,9.397723787700676E-4,8.350586064244843E-4,5.585846359061555E-7,0.002774158790602667,6.170786386504738E-7,0.002906427747523338,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.0049166802535601075,8.940233644066054E-7
