,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S0-T20,S0-T21,S0-T22,S0-T23,S0-T24,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19,S1-T20,S1-T21,S1-T22,S1-T23,S1-T24
ship,0.001209619649881305,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,0.013752195166145058,0.004005368969837256,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,0.0019291600103736937,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,0.002618045999349578,4.714225978307961E-7,3.3918552736057016E-7,0.0010656055824807482,0.0010201388244861851,4.844550896580695E-4,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,0.005705393599143906,0.0477076452000467,1.5611851893483458E-6,1.1178942449686374E-6,0.01103500656068426,1.2617675597036865E-6,1.03248294596294E-6,0.028031574367580338,0.024885434797698613,1.0389189425051868E-6,0.0010688289542667203,1.057597835731789E-6,0.0024656855677915664,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,0.004294403193023162,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,0.0030144474500747834
fragil,6.045075711550749E-7,7.905300658090612E-4,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.098716967215912E-4,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,0.005679866053217156,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
mistak,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,0.0019963558688937686,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,0.0022275186511079323,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,0.0011419914002685561,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,0.0012199298266139696,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,0.002553797577402018,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
app,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,0.0036050024545157687,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.097139792548203E-4,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,7.105220828203855E-4,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,0.0050483320063744504,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
broke,6.045075711550749E-7,0.0031597510422597948,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,0.002884146134876543,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,0.003786564446670763,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,0.006128503246551807,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
mount,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,0.0026615860817873938,8.097139792548203E-4,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,0.003053008931772492,0.001420689082141111,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,0.0010335154289089028,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,0.017252405614517602,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,0.003064634606855866,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
photographi,0.0018141272210363798,0.0023700107167762166,8.816484003812247E-7,0.005987737146255518,0.0016186190534354602,0.008010070489421246,7.208563196392258E-7,0.008659669046916856,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,0.004199473136966018,9.640979562087426E-7,0.003883523043880587,0.00323642920179674,7.643863239056472E-7,8.373533270978422E-7,0.003926741825067938,4.714225978307961E-7,3.3918552736057016E-7,0.002485939581122199,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,0.0029253500505106935,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,0.001119012139213606,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,0.0019248917068046508,1.0261261991567295E-6,1.0758020911441049E-6,0.0017182765025473598,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
grade,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,0.001414739216090219,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,0.0010335154289089028,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,0.0022394098075181946,1.4608371473356523E-6,1.0044809896950295E-6
experienc,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,0.006435068167500127,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,0.005380086257811669,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
tradeoff,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,9.684262081975996E-4,0.004125424111911925,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
worth,0.0018739734705807323,0.0048174159854498235,9.698132404193473E-4,0.0047231345115447375,8.897955815987038E-4,0.010745949077550379,7.929419516031484E-4,5.09362334387204E-5,7.73252275874761E-5,0.0011097222768676374,7.422587974368319E-5,6.838827305249005E-5,0.002676829521125696,9.640979562087427E-5,3.883134730407547E-5,8.897955815987038E-4,7.643863239056472E-5,0.0034331486411011526,6.543479128591797E-5,4.714225978307961E-5,0.0017298461895389077,0.002166009347928212,0.005197510494385159,4.8397111853953004E-5,0.006681850691159086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38380mm,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.8870178651379537E-4,8.097139792548203E-4,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,0.01950059655909104,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
camara,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,0.0024275241276161,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
devic,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,0.010053052838647767,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.25393402087612E-4,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.7189402042862677E-4,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.844550896580695E-4,8.24919838414702E-7,0.01169964534298428,1.553907377796839E-6,0.0011419914002685561,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,0.0013110004858952848,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
broken,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,0.0015295370341352,0.003350250661718467,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,0.001119012139213606,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
art,0.007254695361432054,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.855379725177371E-4,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
telephoto,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.73252275874761E-7,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,0.0024275241276161,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,0.0013570812949696414,3.550834996603626E-7,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.855379725177371E-4,0.0015554612851746358,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,0.0036789485250643887,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
call,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,6.652302128936251E-7,8.089050741806398E-7,6.674502532639986E-7,0.002884146134876543,5.09362334387204E-7,7.73252275874761E-7,0.012107070040625922,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,0.0038573559227911797,0.0011653287325953047,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,6.787102402485008E-4,3.550834996603626E-7,0.0010201388244861851,4.8397111853953E-7,8.24919838414702E-7,0.0011704909920159763,1.553907377796839E-6,1.1408505497188375E-6,1.2554313097036053E-6,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,0.0015327002870078948,1.1191453310935506E-6,0.00292313513181864,1.0044809896950295E-6
28mm,6.045075711550749E-7,7.897403254835778E-7,8.816484003812247E-7,0.003992046507574644,8.089050741806398E-7,6.674502532639986E-7,7.208563196392258E-7,5.09362334387204E-7,7.740255281506357E-4,1.008838433516034E-6,7.422587974368319E-7,6.838827305249006E-7,5.248685335540581E-7,9.640979562087426E-7,3.883134730407547E-7,8.089050741806398E-7,7.643863239056472E-7,8.373533270978422E-7,6.543479128591798E-7,4.714225978307961E-7,3.3918552736057016E-7,7.105220828203855E-4,1.019119704781404E-6,4.8397111853953E-7,8.24919838414702E-7,5.84953019498239E-7,1.553907377796839E-6,1.1408505497188375E-6,0.007533843289531336,1.5611851893483458E-6,1.1178942449686374E-6,9.19507254452484E-7,1.2617675597036865E-6,1.03248294596294E-6,1.2187111154984711E-6,1.3096907951001848E-6,1.0389189425051868E-6,1.0677611930736467E-6,1.057597835731789E-6,1.232226670560503E-6,9.61964870966842E-7,1.0261261991567295E-6,1.0758020911441049E-6,8.587088968252674E-7,9.464865944371197E-7,1.2762606583718233E-6,7.659671599239854E-7,1.1191453310935506E-6,1.4608371473356523E-6,1.0044809896950295E-6
