,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19
complement,5.565703327623778E-4,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,2.4523901640582214E-4,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,6.955986246200283E-5,1.5095032285255053E-7,1.5907849271498413E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,0.001046112601657469,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
paid,3.036068145538614E-4,2.3532691029295828E-4,1.68102620184137E-4,3.1195188159769267E-4,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.545302527318355E-4,1.5305272850160154E-7,3.2891189829340584E-4,6.967620823955705E-4,0.0025596317035999874,0.0035072884825002072,1.0324503267498795E-7,3.769917939532261E-4,1.5647747913529294E-7,2.549910186419504E-4,1.5095032285255053E-7,3.180774859333591E-4,5.643990617429998E-7,9.213572545487698E-4,4.6892119686315E-4,0.0026417651155808005,5.308430424525798E-7,0.005751266732050882,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.843245293681621E-4,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7351251271928815E-4,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
smart,1.0123599998704826E-4,4.706146059699704E-4,1.679346854986384E-7,7.804644675813304E-5,1.586622613560927E-7,0.003984199276529579,8.809950701524256E-4,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1622377011797466E-4,1.2188142010380396E-7,0.001227664950051695,2.0659331038265085E-4,4.3084007190683643E-4,1.5647747913529294E-7,2.7816991316444384E-4,1.5095032285255053E-7,1.5907849271498413E-4,5.643990617429998E-7,0.0013818056576216182,1.56411235608135E-4,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,1.6949252098013556E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,7.765773946876579E-4,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
x100s,8.601265546125976E-4,3.925383056211485E-5,1.679346854986384E-7,7.804644675813304E-5,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1622377011797466E-4,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,2.1544696009239504E-4,1.5647747913529294E-7,2.086332295969635E-4,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.56411235608135E-4,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,1.1301384021367919E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.614775891352684E-4,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,7.548675944885989E-4,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
compet,7.589411473291909E-4,3.921461594616869E-8,1.679346854986384E-7,7.804644675813304E-5,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6453813602783569E-4,1.1610766245551915E-7,2.4388472162771173E-4,1.7535565634219323E-7,1.0324503267498795E-7,4.8468834986044676E-4,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,4.77076479151734E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9227273653536567E-4,1.5528442205312093E-7,2.494514562477113E-7,8.199910596109729E-4,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
proper,5.059270364170328E-8,5.098292219161391E-4,5.039719911814138E-4,3.1195188159769267E-4,0.003490728412095396,3.0653344689965417E-4,6.293181468122098E-4,2.1173104192824578E-4,1.5437587685498053E-7,4.5931123823330625E-4,1.6437376226557016E-7,5.806544199400514E-4,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,8.077780175821089E-4,3.1311143574972117E-4,5.794955419568587E-4,3.0205159602795357E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,0.0017189610418832098,8.807351243595355E-4,5.308430424525798E-7,0.0015689075050345149,6.778006478782428E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,7.841535922150517E-4,0.002174137193165746,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,8.874417020431117E-4,4.482704828231717E-7,2.9491600202430344E-7
descript,5.059270364170328E-8,1.961122943467896E-4,1.679346854986384E-7,1.5601492503798623E-4,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,9.264096370067383E-4,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7553101199853542E-4,4.130833757326268E-4,5.384827795361036E-8,1.5647747913529294E-7,9.273875698449629E-5,1.5095032285255053E-7,7.957899610579665E-5,5.643990617429998E-7,4.604484030728485E-7,1.56411235608135E-4,0.003742408860094092,5.308430424525798E-7,5.22794903377046E-7,3.389285632795047E-4,2.986147857319467E-7,4.826897148996333E-4,5.331070116366599E-7,4.838406886794827E-7,5.614775891352684E-4,3.9188085567968604E-7,1.5543970647517404E-4,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,8.850429220749346E-4
birthday,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,1.8394458591199003E-4,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,0.0019290875754204677,0.0013422886698075181,5.384827795361036E-8,1.5647747913529294E-7,4.6360106934439146E-4,3.0205159602795357E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,3.126662162356425E-4,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
slim,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,3.899203598775459E-4,1.586622613560927E-7,1.8394458591199003E-4,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,3.769917939532261E-4,9.390213522908929E-4,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,1.1301384021367919E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.7762241983162794E-4,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
d800e,0.0011636827764628173,2.74541526239127E-4,1.679346854986384E-7,7.804644675813304E-5,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,0.0012390436371325303,1.0775040418517432E-4,1.566339566144282E-4,1.6227544055197663E-4,1.5095032285255053E-7,3.975769825425466E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
xe1,3.036068145538614E-4,1.5689767840062092E-4,1.679346854986384E-7,1.5601492503798623E-4,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.545302527318355E-4,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7553101199853542E-4,2.0659331038265085E-4,0.0019924401325615367,1.566339566144282E-4,1.1591765150698974E-4,1.5095032285255053E-7,1.5907849271498413E-4,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.233176982804229E-4,4.5188592481241736E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,0.00113211276914557,8.874417020431117E-4,4.482704828231717E-7,2.9491600202430344E-7
rebel,5.565703327623778E-4,3.529707581314643E-4,1.679346854986384E-7,7.804644675813304E-5,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,8.462896091457658E-4,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,3.4843909502901295E-4,1.2188142010380396E-7,1.7535565634219323E-7,7.228184737575906E-4,5.384827795361036E-8,1.566339566144282E-4,4.638096793950938E-5,1.5095032285255053E-7,0.0026235628875997956,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2034887765156081E-4,5.308430424525798E-7,5.233176982804229E-4,1.1301384021367919E-4,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,9.681652180476448E-4,5.609166724628056E-7,3.9227273653536567E-4,1.5528442205312093E-7,2.494514562477113E-7,2.7351251271928815E-4,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,0.0011799589240992382
joy,5.059270364170328E-8,2.74541526239127E-4,1.679346854986384E-7,3.1195188159769267E-4,1.586622613560927E-7,2.4523901640582214E-4,1.2583846167010793E-7,2.1151952240583997E-7,1.545302527318355E-4,1.5305272850160154E-7,4.93285660558976E-4,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,9.6932285144294E-4,1.5647747913529294E-7,3.4770659673192416E-4,1.5095032285255053E-7,8.745739621976713E-4,5.649634608047427E-4,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.233176982804229E-4,1.1301384021367919E-4,8.961429719815719E-4,4.822075073922411E-7,5.331070116366599E-7,9.681652180476448E-4,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7351251271928815E-4,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
concept,5.059270364170328E-8,1.5689767840062092E-4,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,0.0018388942092454558,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.086332295969635E-4,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,6.212929726345369E-4,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,0.0013452597189523381,2.9491600202430344E-7
thier,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,3.2891189829340584E-4,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.390212623156396E-5,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,0.002666068165194936,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,3.1072412852829496E-4,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
15mb,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,0.0017082839270063832,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
vga,5.059270364170328E-8,3.925383056211485E-5,1.679346854986384E-7,1.5601492503798623E-4,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,0.0010954988314261858,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
amatur,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,1.2265015541815794E-4,1.2583846167010793E-7,2.1151952240583997E-7,1.545302527318355E-4,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,0.0010523092937095018,3.098383430576388E-4,5.384827795361036E-8,1.5647747913529294E-7,2.3178894522493446E-8,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
helmet,5.059270364170328E-8,3.921461594616869E-8,1.679346854986384E-7,0.001247573620955931,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.545302527318355E-4,1.5305272850160154E-7,1.6437376226557016E-7,3.4843909502901295E-4,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,3.231435159996158E-4,1.566339566144282E-4,9.273875698449629E-5,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.647868076645637E-8,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,0.002419687284086093,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
45mm,5.059776291206745E-4,3.921461594616869E-8,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1173104192824578E-4,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,1.5647747913529294E-7,2.320207341701594E-5,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,1.1301384021367919E-4,2.986147857319467E-7,4.826897148996333E-4,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
fabul,5.059270364170328E-8,7.846844650828353E-5,1.679346854986384E-7,7.79684782798532E-8,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,9.184694237381109E-4,1.6437376226557016E-7,3.4843909502901295E-4,1.2188142010380396E-7,1.7535565634219323E-7,9.293085391075664E-4,5.384827795361036E-8,1.5647747913529294E-7,1.1591765150698974E-4,0.0010568032102907063,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.562549806275075E-7,2.2012874890265817E-7,5.313738854950322E-4,5.22794903377046E-7,1.1301384021367919E-4,5.975281862496253E-4,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,7.841535922150517E-4,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
mega,5.064329634534498E-5,3.925383056211485E-5,1.679346854986384E-7,7.804644675813304E-5,9.521322303979123E-4,6.129443049383207E-8,1.2583846167010793E-7,0.0010578091315516058,1.5437587685498053E-7,1.5305272850160154E-7,1.6437376226557016E-7,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,5.384827795361036E-8,6.26066394020307E-4,1.3909654602948317E-4,1.5095032285255053E-7,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,1.56411235608135E-4,2.2034887765156081E-4,5.308430424525798E-7,5.22794903377046E-7,5.653515944722282E-5,2.986147857319467E-7,4.822075073922411E-7,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,0.0035484363108680343,4.482704828231717E-7,2.9491600202430344E-7
paint,5.059270364170328E-8,1.5689767840062092E-4,1.679346854986384E-7,1.5601492503798623E-4,1.586622613560927E-7,6.129443049383207E-8,1.2583846167010793E-7,2.1151952240583997E-7,1.5437587685498053E-7,1.5305272850160154E-7,1.6453813602783569E-4,1.1610766245551915E-7,1.2188142010380396E-7,1.7535565634219323E-7,1.0324503267498795E-7,2.692952380460054E-4,1.5647747913529294E-7,3.013488076869373E-4,1.5110127317540306E-4,7.949949660918747E-8,5.643990617429998E-7,4.604484030728485E-7,3.126662162356425E-4,2.2012874890265817E-7,5.308430424525798E-7,5.22794903377046E-7,5.653515944722282E-5,2.986147857319467E-7,0.007715802325783251,5.331070116366599E-7,4.838406886794827E-7,5.609166724628056E-7,3.9188085567968604E-7,1.5528442205312093E-7,2.494514562477113E-7,2.7323927344584234E-7,3.77245174656971E-7,4.4349910147082045E-7,4.482704828231717E-7,2.9491600202430344E-7
